Date,Close,Volume,EMA10,EMA50,EMA100,ROC12,ROC24,Name,AUD,CAD,EUR,GBP,USD,JPY,ENX,JPXGY,NIKKEI,NYSE,SSE,GOLD,OIL,SILVER
3/3/2022,13537.94,5092580000,13717.64515,14423.71609,14653.69448,4.784332033,10.01489148,NASDAQ,1.37,1.26,1.11,1.34,97.79,115.52,79.6,9.17,26577.27,16287.49,3481.11,1935.9,107.67,25.21
3/4/2022,13313.44,5343900000,13644.1533,14380.17585,14627.15479,3.586450985,7.712657285,NASDAQ,1.36,1.27,1.11,1.34,98.65,115.47,77.6,9.17,25985.47,16129.66,3447.65,1966.6,115.68,25.79
3/7/2022,12830.96,6195370000,13496.29998,14319.42229,14591.58658,10.20032796,10.31146539,NASDAQ,1.35,1.27,1.09,1.32,99.29,114.95,78.4,8.98,25221.41,15708.23,3372.86,1995.9,119.4,25.72
3/8/2022,12795.55,6683960000,13368.89089,14259.66259,14556.0215,10.38282841,7.60709778,NASDAQ,1.36,1.28,1.09,1.31,99.06,115.37,75.65,9.12,24790.95,15625.93,3293.53,2043.3,123.7,26.9
3/9/2022,13255.55,5396550000,13348.28345,14220.28563,14530.26959,3.479071031,4.523237436,NASDAQ,1.38,1.29,1.09,1.31,97.97,115.72,80.6,9.48,24717.53,15977.54,3256.39,1988.2,108.7,25.82
3/10/2022,13129.96,5071250000,13308.58828,14177.52776,14502.54068,3.184396601,3.117526634,NASDAQ,1.37,1.28,1.11,1.32,98.51,115.91,79.95,9.52,25690.4,15929.56,3296.09,2000.4,106.02,26.26
3/11/2022,12843.81,5288210000,13224.08314,14125.2251,14469.69453,4.903373687,5.436938105,NASDAQ,1.36,1.28,1.1,1.31,99.12,116.18,81.8,9.3,25162.78,15753.7,3309.75,1985,109.33,26.16
3/14/2022,12581.22,5876710000,13107.19893,14064.67588,14432.299,8.849698201,6.132632606,NASDAQ,1.37,1.27,1.09,1.31,99.06,117.53,84.1,9.03,25307.85,15694.35,3223.53,1960.8,103.01,25.3
3/15/2022,12948.62,5440100000,13078.3664,14020.90899,14402.91921,6.199734026,6.34778069,NASDAQ,1.39,1.28,1.09,1.3,99.07,118.22,84.05,9.18,25346.48,15895.67,3063.97,1929.7,96.44,25.16
3/16/2022,13436.55,6552210000,13143.49069,13997.99295,14383.78319,0.713799301,4.310034942,NASDAQ,1.39,1.28,1.1,1.3,98.38,118.29,86.2,9.43,25762.01,16261.5,3170.71,1909.2,95.04,24.71
3/17/2022,13614.78,5612090000,13229.17966,13982.96499,14368.5554,1.008022164,4.257652345,NASDAQ,1.37,1.27,1.1,1.31,98.01,118.87,84.5,9.45,26652.89,16483.58,3215.04,1948.2,102.98,25.62
3/18/2022,13893.84,8149290000,13350.02699,13979.46989,14359.1551,-2.561566853,4.293485458,NASDAQ,1.35,1.26,1.11,1.32,98.23,118.49,86.7,9.5,26827.43,16612.64,3251.07,1933.9,104.7,25.09
3/22/2022,14108.82,5445100000,13487.98936,13984.54244,14354.19797,-5.637466493,0.544482104,NASDAQ,1.35,1.26,1.1,1.32,98.49,119.59,85,9.68,27224.11,16735.48,3259.86,1926.7,111.76,24.9
3/23/2022,13922.6,5024230000,13567.00947,13982.11333,14345.65147,-7.840776866,-0.945800353,NASDAQ,1.34,1.26,1.1,1.33,98.62,121.34,82.65,9.72,28040.16,16558.53,3271.03,1942.6,114.93,25.19
3/24/2022,14191.84,5149520000,13680.61502,13990.3379,14342.6057,-9.838681947,-0.366971443,NASDAQ,1.33,1.26,1.1,1.32,98.79,121.13,81.4,9.85,28110.39,16701.82,3250.26,1967.7,112.34,25.92
3/25/2022,14169.3,5585100000,13769.46684,13997.35603,14339.17391,-6.448801282,-0.319070102,NASDAQ,1.33,1.25,1.1,1.32,98.81,122.35,81.4,9.88,28149.84,16792.8,3212.24,1959.8,113.9,25.62
3/28/2022,14354.9,5129500000,13875.90923,14011.37736,14339.48531,-8.533253454,-4.445729333,NASDAQ,1.33,1.25,1.1,1.32,99.09,122.27,82.3,9.72,27943.89,16798.72,3214.5,1944.7,105.96,25.2
3/29/2022,14619.64,6060890000,14011.13301,14035.2308,14345.03293,-12.14687913,-7.329660648,NASDAQ,1.33,1.25,1.1,1.31,98.4,123.66,82.15,9.84,28252.42,17014.76,3203.94,1918,104.24,24.74
3/30/2022,14442.27,5479200000,14089.52155,14051.19312,14346.95842,-12.88613217,-6.707255854,NASDAQ,1.33,1.25,1.11,1.31,97.79,123.13,83.15,9.46,28027.25,16932.76,3266.6,1939,107.82,25.11
3/31/2022,14220.52,5453890000,14113.33945,14057.83339,14344.45469,-8.944117374,-3.698177001,NASDAQ,1.33,1.25,1.12,1.31,98.31,122.02,82.7,9.26,27821.43,16670.91,3252.2,1954,100.28,25.13
4/1/2022,14261.5,5002790000,14140.27773,14065.82031,14342.81202,-5.784454651,-3.576762613,NASDAQ,1.33,1.25,1.11,1.31,98.63,121.76,83.32,9.45,27665.98,16787.75,3282.72,1923.7,99.27,24.65
4/6/2022,13888.82,5360420000,14094.55814,14058.87912,14333.82208,-1.973097787,-2.565804726,NASDAQ,1.32,1.25,1.09,1.31,99.6,123.66,83.38,9.12,27350.3,16587.1,3283.43,1923.1,96.23,24.46
4/7/2022,13897.3,4856090000,14058.69303,14052.54269,14325.17808,-0.024896922,-1.045382916,NASDAQ,1.33,1.26,1.09,1.31,99.75,123.72,84.28,9.1,26888.57,16631.45,3236.7,1937.8,96.03,24.74
4/8/2022,13711,4574080000,13995.47611,14039.14886,14313.01613,2.901465976,-1.262198235,NASDAQ,1.34,1.26,1.09,1.31,99.8,124.1,85.52,9.02,26985.8,16689.95,3251.85,1945.6,98.26,24.82
4/11/2022,13411.96,4946680000,13889.38227,14014.55322,14295.17344,3.807348068,-0.734568251,NASDAQ,1.34,1.26,1.09,1.3,99.93,124.39,84,8.78,26821.52,16534.2,3167.13,1948.2,94.29,24.99
4/12/2022,13371.57,4991720000,13795.23459,13989.33819,14276.88426,6.13443298,-4.042980742,NASDAQ,1.35,1.26,1.09,1.3,100.29,125.47,82.2,8.84,26334.98,16465.99,3213.33,1976.1,100.6,25.74
4/13/2022,13643.59,4909720000,13767.66285,13975.77944,14264.34378,3.853164746,-6.215666111,NASDAQ,1.34,1.26,1.08,1.3,99.88,125.42,81.4,8.79,26843.49,16614.79,3186.82,1984.7,104.25,26.03
4/14/2022,13351.08,4642240000,13691.92051,13951.28142,14246.25935,7.518642687,-0.715522639,NASDAQ,1.34,1.26,1.09,1.31,100.32,125.38,82.6,8.59,27172,16511.51,3225.64,1974.9,106.95,25.7
4/19/2022,13619.66,4562840000,13678.78224,13938.27666,14233.85144,7.342180348,-3.595537627,NASDAQ,1.36,1.26,1.08,1.3,100.96,127.1,80.7,8.43,26985.09,16658.9,3194.03,1959,102.56,25.39
4/20/2022,13453.07,4678930000,13637.74365,13919.24894,14218.39042,7.352968505,-4.52878042,NASDAQ,1.35,1.26,1.08,1.3,100.39,129.33,80.96,8.34,27217.85,16761.35,3151.05,1955.6,102.75,25.27
4/21/2022,13174.65,5233110000,13553.5448,13890.04899,14197.7223,7.93850311,-4.504332183,NASDAQ,1.34,1.25,1.08,1.31,100.58,128.01,80.06,8.22,27553.06,16499.33,3079.81,1948.2,103.79,24.62
4/22/2022,12839.29,4475090000,13423.68029,13848.84275,14170.82265,11.07701438,0.851526837,NASDAQ,1.36,1.26,1.08,1.3,101.22,128.41,79.7,8.12,27105.26,16056.87,3086.92,1934.3,102.07,24.26
4/25/2022,13004.85,4845160000,13347.52933,13815.745,14147.73408,6.79723334,3.31953079,NASDAQ,1.38,1.27,1.08,1.28,101.75,128.6,77.72,8.19,26590.78,16054.76,2928.51,1896,98.54,23.67
4/26/2022,12490.74,5168160000,13191.74945,13763.78402,14114.92232,11.26082202,8.998986449,NASDAQ,1.39,1.27,1.07,1.27,102.3,127.74,77.14,7.69,26700.11,15694.24,2886.43,1904.1,101.7,23.54
4/27/2022,12488.93,4810720000,13063.9641,13713.78974,14082.72445,9.785225796,11.24924233,NASDAQ,1.4,1.28,1.06,1.26,102.95,127.27,76.06,7.29,26386.63,15741.82,2958.28,1888.7,102.02,23.46
4/28/2022,12871.53,5067150000,13028.97608,13680.75995,14058.7404,4.198646159,9.612610156,NASDAQ,1.4,1.28,1.06,1.25,103.62,128.39,75.78,7.49,26847.9,16032.68,2975.48,1891.3,105.36,23.18
5/6/2022,12144.66,5324480000,12868.19134,13620.52073,14020.83782,10.10246479,14.63968526,NASDAQ,1.4,1.28,1.05,1.24,103.66,130.33,72.88,7.23,27003.56,15566.56,3001.56,1882.8,109.77,22.37
5/9/2022,11623.25,5939140000,12641.83837,13542.19639,13973.36083,17.38188545,22.09872454,NASDAQ,1.42,1.29,1.05,1.23,103.65,130.75,70.62,7.13,26319.34,15057.87,3004.14,1858.6,103.09,21.82
5/10/2022,11737.67,6218260000,12477.44412,13471.43065,13929.08973,13.74557301,20.71646247,NASDAQ,1.44,1.3,1.06,1.23,103.92,130.38,72.52,7.24,26167.1,15025.74,3035.84,1841,99.76,21.42
5/11/2022,11364.24,6152370000,12275.04337,13388.79572,13878.30062,19.84664175,26.31641007,NASDAQ,1.44,1.3,1.05,1.23,103.85,130.35,71.62,7.12,26213.64,14902.14,3058.7,1853.7,105.71,21.58
5/12/2022,11370.96,6679470000,12110.66458,13309.66491,13828.65031,18.31076708,28.56997122,NASDAQ,1.44,1.3,1.05,1.22,104.85,129.84,72.26,7.22,25748.72,14931.1,3054.99,1824.6,106.13,20.77
5/13/2022,11805,5894020000,12055.0892,13250.65844,13788.57803,11.60228717,22.34027954,NASDAQ,1.46,1.3,1.04,1.22,104.56,128.59,73.38,7.31,26427.65,15257.36,3084.28,1808.2,110.49,21
5/16/2022,11662.79,4930250000,11983.76207,13188.38909,13746.48322,10.08763769,21.93068725,NASDAQ,1.44,1.29,1.04,1.23,104.19,129.43,73,7.26,26547.05,15259.82,3073.75,1814,114.2,21.55
5/17/2022,11984.52,5093960000,11983.89988,13141.17854,13711.59286,8.513732715,18.99934249,NASDAQ,1.43,1.29,1.04,1.23,103.36,128.92,73.76,7.21,26659.75,15541.91,3093.7,1818.9,112.4,21.75
5/18/2022,11418.15,5064120000,11881.03626,13073.60879,13666.17815,9.393728406,21.63809374,NASDAQ,1.42,1.28,1.05,1.25,103.81,129.45,76.6,6.96,26911.2,15044.52,3085.98,1822.4,109.59,21.54
5/19/2022,11388.5,5154410000,11791.48421,13007.5261,13621.07561,9.662642139,22.02924002,NASDAQ,1.44,1.29,1.05,1.23,102.72,127.91,76.48,7.04,26402.84,15035.87,3096.96,1847.8,112.21,21.91
5/20/2022,11354.62,5434370000,11712.05436,12942.70625,13576.1953,13.35940789,20.75260995,NASDAQ,1.42,1.28,1.06,1.25,103.15,127.83,78.9,7.31,26739.03,15080.98,3146.57,1848.4,113.23,21.67
5/23/2022,11535.27,4552200000,11679.91175,12887.51267,13535.78094,5.282841234,16.26914671,NASDAQ,1.42,1.28,1.06,1.25,102.08,127.9,75.74,7.54,27001.52,15342.96,3146.86,1853.9,110.29,21.72
5/24/2022,11264.45,4724430000,11604.37325,12823.86315,13490.80409,3.185242067,18.70592883,NASDAQ,1.41,1.28,1.07,1.26,101.86,127.85,76.42,7.44,26748.14,15290.38,3070.93,1871.4,109.77,22.06
5/25/2022,11434.74,4519690000,11573.53084,12769.38774,13450.08995,2.64920759,19.31701114,NASDAQ,1.41,1.28,1.07,1.25,102.06,126.77,77.64,7.7,26677.8,15412.19,3107.46,1852.5,110.33,21.87
5/26/2022,11740.65,4672620000,11603.91614,12729.04508,13416.23965,-3.206040551,13.71670223,NASDAQ,1.41,1.28,1.07,1.26,101.83,127.15,77.94,7.84,26604.84,15664,3123.11,1853.9,114.09,21.97
5/27/2022,12131.13,4793900000,11699.77321,12705.59743,13390.79193,-6.266275277,12.27033261,NASDAQ,1.41,1.28,1.07,1.26,101.67,127.04,79.36,7.93,26781.68,15942.62,3130.24,1857.3,115.07,22.1
6/1/2022,11994.46,4719900000,11753.35262,12677.70969,13363.1418,-1.579562565,12.16069752,NASDAQ,1.39,1.26,1.07,1.26,102.55,128.74,78.96,7.8,27457.89,15709.61,3182.16,1848.7,115.26,21.92
6/2/2022,12316.9,4445840000,11855.81578,12663.56029,13342.42414,-5.310670704,6.964008801,NASDAQ,1.39,1.27,1.07,1.25,101.77,130.12,78.5,8.01,27413.88,15960.53,3195.46,1871.4,116.87,22.28
6/6/2022,12061.37,4647010000,11893.18928,12639.94498,13317.05673,-0.637158134,6.449681918,NASDAQ,1.39,1.26,1.07,1.25,102.44,130.71,79.26,7.78,27915.89,15848.45,3236.37,1843.7,118.5,22.09
6/7/2022,12175.23,4411240000,11944.46941,12621.72087,13294.4463,-6.218198753,6.813998586,NASDAQ,1.39,1.26,1.07,1.25,102.32,132.18,78.44,7.75,27943.95,16019.56,3241.76,1852.1,119.41,22.18
6/8/2022,12086.27,4708980000,11970.25133,12600.72279,13270.52202,-5.773245178,3.34652461,NASDAQ,1.38,1.25,1.07,1.26,102.54,132.85,77.48,7.82,28234.29,15843.83,3263.79,1856.5,122.11,22.09
6/9/2022,11754.23,5408460000,11930.97473,12567.527,13240.49643,-3.399712274,6.250515772,NASDAQ,1.39,1.26,1.07,1.25,103.22,134.43,75.44,7.78,28246.53,15472.46,3238.95,1852.8,121.51,21.82
6/10/2022,11340.02,5152020000,11823.52841,12519.38947,13202.86323,1.721778268,13.50535537,NASDAQ,1.41,1.27,1.06,1.25,104.15,134.42,75.7,7.69,27824.29,15096.69,3284.83,1875.5,120.67,21.93
6/13/2022,10809.23,5937320000,11639.11052,12452.32439,13155.46456,4.211400812,12.35453404,NASDAQ,1.42,1.28,1.05,1.23,105.08,134.81,74.86,7.52,26987.44,14527.9,3255.55,1831.8,120.93,21.26
6/14/2022,10828.35,4819890000,11491.69952,12388.63912,13109.38308,5.600022164,7.340915283,NASDAQ,1.44,1.29,1.04,1.21,105.52,134.23,73.78,7.61,26629.86,14444.64,3288.91,1813.5,118.93,20.95
6/15/2022,11099.15,5368500000,11420.32688,12338.07092,13069.57648,5.779721871,5.752872968,NASDAQ,1.45,1.29,1.04,1.2,105.16,135.29,75.46,7.83,26326.16,14595.23,3305.41,1819.6,115.31,21.42
6/16/2022,10646.1,5696630000,11279.55835,12271.71912,13021.58685,13.94905177,6.7455688,NASDAQ,1.43,1.29,1.05,1.22,103.63,134.12,76.62,7.64,26431.2,14142.19,3285.38,1849.9,117.59,21.89
6/17/2022,10798.35,7452830000,11192.06593,12213.93994,12977.56236,11.07678488,5.302754588,NASDAQ,1.42,1.3,1.05,1.24,104.7,132.42,75.36,7.65,25963,14097.05,3316.79,1840.6,109.56,21.59
6/22/2022,11053.08,5238180000,11166.79576,12168.41602,12939.4538,11.43409801,6.802809715,NASDAQ,1.44,1.29,1.05,1.23,104.2,136.27,75.96,7.56,26149.55,14352.78,3267.2,1838.4,106.19,21.42
6/23/2022,11232.19,5258200000,11178.68562,12131.70127,12905.64659,7.382175693,3.833624609,NASDAQ,1.45,1.3,1.06,1.23,104.43,136.02,76.62,7.62,26171.25,14402.12,3320.15,1829.8,104.27,21.04
6/24/2022,11607.62,9468130000,11256.67369,12111.14907,12879.9431,4.889977446,3.247004985,NASDAQ,1.45,1.3,1.05,1.23,104.19,134.84,77.6,7.74,26491.97,14811.55,3349.75,1830.3,107.62,21.13
6/27/2022,11524.55,5047860000,11305.37847,12088.14518,12853.10363,4.87411656,-0.923246461,NASDAQ,1.44,1.29,1.06,1.23,103.94,135.06,78,7.68,26871.27,14835.3,3379.19,1824.8,109.57,21.17
6/28/2022,11181.54,5433220000,11282.86239,12052.59204,12820.00336,5.121745305,1.850907836,NASDAQ,1.44,1.29,1.06,1.23,104.51,135.43,78.2,7.6,27049.47,14667.32,3409.21,1821.2,111.76,20.81
6/29/2022,11177.89,5650860000,11263.7765,12018.29,12787.48626,1.450452635,1.581067625,NASDAQ,1.45,1.29,1.05,1.22,105.11,136.05,77.54,7.6,26804.6,14599.59,3361.52,1817.5,109.78,20.74
6/30/2022,11028.74,5654520000,11221.04259,11979.48411,12752.6596,-1.990345225,4.5928184,NASDAQ,1.45,1.29,1.04,1.21,104.69,136.59,77.9,7.19,26393.04,14487.64,3398.62,1807.3,105.76,20.35
7/1/2022,11127.85,4865730000,11204.09848,11946.0867,12720.48516,-2.691445338,1.227550695,NASDAQ,1.45,1.29,1.05,1.22,105.14,135.79,77.16,7.38,25935.62,14636.76,3387.64,1801.5,108.43,19.67
7/6/2022,11361.85,4851170000,11232.78058,11923.17545,12693.58149,-2.312123466,0.641532849,NASDAQ,1.47,1.3,1.03,1.19,107.1,135.52,76.98,7.6,26107.65,14465.29,3355.35,1736.5,98.53,19.16
7/7/2022,11621.35,4685050000,11303.42956,11911.33916,12672.34918,-8.391882182,1.026558877,NASDAQ,1.47,1.3,1.02,1.19,107.13,135.97,76.52,7.7,26490.53,14676.5,3364.4,1739.7,102.73,19.19
7/8/2022,11635.31,4526570000,11363.77146,11900.51449,12651.81375,-7.193276329,4.261338976,NASDAQ,1.46,1.3,1.02,1.2,107.01,135.91,76.62,7.67,26517.19,14642.33,3356.08,1742.3,104.79,19.24
7/11/2022,11372.6,4362910000,11365.37665,11879.81196,12626.48279,-2.809559819,5.468054798,NASDAQ,1.46,1.29,1.02,1.2,108.02,136.3,76.44,7.6,26812.3,14502.43,3313.58,1731.7,104.09,19.13
7/12/2022,11264.73,4317860000,11347.07726,11855.6911,12599.51739,-0.288866222,9.340392535,NASDAQ,1.48,1.3,1,1.19,108.07,137.39,78,7.73,26336.66,14395.04,3281.47,1724.8,95.84,18.96
7/13/2022,11247.58,4433060000,11328.98685,11831.8436,12572.74635,3.201044136,7.235245271,NASDAQ,1.48,1.3,1,1.19,107.96,136.73,77.62,7.66,26478.77,14340.28,3284.29,1735.5,96.3,19.19
7/14/2022,11251.19,4481070000,11314.84197,11809.07287,12546.57692,2.429609668,8.212820155,NASDAQ,1.49,1.3,1,1.19,108.54,137.63,75.56,7.36,26643.39,14171.24,3281.74,1705.8,95.78,18.23
7/15/2022,11452.42,4369060000,11339.85615,11795.08649,12524.91044,-2.365264285,5.534638094,NASDAQ,1.48,1.31,1,1.18,108.06,138.97,74.9,7.61,26788.47,14449.68,3228.06,1703.6,97.59,18.59
7/19/2022,11713.15,5302740000,11407.72776,11791.87329,12508.83598,-4.569735724,0.350716929,NASDAQ,1.47,1.3,1.01,1.19,106.68,138.23,76.18,7.61,26961.68,14766.6,3279.43,1728.1,104.22,18.71
7/20/2022,11897.65,5467080000,11496.80453,11796.0214,12496.73329,-7.303206936,-4.686891949,NASDAQ,1.45,1.29,1.02,1.2,107.08,138.19,77.4,7.7,27680.26,14778.47,3304.72,1717.7,102.26,18.67
7/21/2022,12059.61,4680930000,11599.1328,11806.35821,12488.07738,-7.726286339,-10.36832866,NASDAQ,1.45,1.29,1.02,1.2,106.91,138.4,78.08,7.87,27803,14871.13,3272,1731.3,96.35,18.72
7/22/2022,11834.11,4721880000,11641.85593,11807.44651,12475.12753,-3.990667655,-8.498822472,NASDAQ,1.44,1.29,1.02,1.2,106.73,137.1,77.46,7.98,27914.66,14790.79,3269.97,1745.3,94.7,18.62
7/25/2022,11782.67,4346520000,11667.45849,11806.47488,12461.4155,-1.369129408,-5.801062068,NASDAQ,1.45,1.29,1.02,1.2,106.48,136.31,77.38,8.04,27699.25,14899.09,3250.39,1737.1,96.7,18.33
7/26/2022,11562.57,4349760000,11648.38785,11796.90999,12443.61658,0.629098894,-7.926179042,NASDAQ,1.44,1.29,1.02,1.21,107.19,136.43,75.62,7.95,27655.21,14793.55,3277.44,1735.7,94.98,18.54
7/27/2022,12032.42,4588480000,11718.21188,11806.14567,12435.47407,-5.483684911,-10.25620781,NASDAQ,1.44,1.29,1.01,1.2,106.45,136.97,75.66,8.1,27715.75,15031.04,3275.76,1737.5,97.26,18.6
7/28/2022,12162.59,4924950000,11799.0079,11820.12388,12430.07043,-7.382144757,-9.122316875,NASDAQ,1.43,1.28,1.02,1.22,106.35,136.11,77.3,7.85,27815.48,15198.81,3282.58,1769.2,96.42,19.87
7/29/2022,12390.69,4907410000,11906.58646,11842.49902,12429.29062,-9.225555639,-9.349761797,NASDAQ,1.43,1.28,1.02,1.22,105.9,134.4,79.48,7.88,27801.64,15327.71,3253.24,1781.8,98.62,20.2
8/1/2022,12368.98,4396390000,11990.65802,11863.14534,12428.09635,-9.037042666,-6.155398424,NASDAQ,1.43,1.28,1.02,1.22,105.45,133.41,79.84,8.04,27993.35,15286.01,3259.96,1787.7,93.89,20.36
8/2/2022,12348.76,4792140000,12055.76747,11882.18905,12426.52533,-7.258542558,-6.674435328,NASDAQ,1.42,1.28,1.03,1.23,106.24,131.57,78.02,7.91,27594.73,15162.68,3186.27,1789.7,94.42,20.14
8/3/2022,12668.16,5667990000,12167.11156,11913.01144,12431.31018,-7.538663863,-11.73509018,NASDAQ,1.45,1.29,1.02,1.21,106.51,133.38,79.4,7.98,27741.9,15267.16,3163.67,1776.4,90.66,19.89
8/4/2022,12720.58,5451470000,12267.74219,11944.68079,12437.03829,-6.469280489,-12.12751305,NASDAQ,1.44,1.29,1.02,1.21,105.69,133.96,80.24,8,27932.2,15224.21,3189.04,1806.9,88.54,20.12
8/5/2022,12657.55,4911300000,12338.61634,11972.63645,12441.40486,-4.723978969,-12.8682881,NASDAQ,1.44,1.29,1.02,1.22,106.62,132.62,81.16,8.06,28175.87,15273.23,3227.03,1791.2,89.01,19.84
8/8/2022,12644.46,5238600000,12394.22428,11998.98247,12445.42575,-6.408735525,-11.99426468,NASDAQ,1.45,1.29,1.02,1.21,106.44,135.06,82.2,7.99,28249.24,15305.8,3236.93,1805.2,90.76,20.61
8/9/2022,12493.93,5307340000,12412.35259,12018.39218,12446.38623,-5.692844445,-9.061040041,NASDAQ,1.43,1.29,1.02,1.21,106.37,134.84,82.6,7.9,27999.96,15264.79,3247.43,1812.3,90.5,20.48
8/10/2022,12854.8,5196210000,12492.79757,12051.19249,12454.47364,-10.05250957,-9.595248467,NASDAQ,1.44,1.29,1.02,1.21,105.2,135.19,82.32,8.08,27819.33,15552.7,3230.02,1813.7,91.93,20.74
8/12/2022,13047.19,4782610000,12593.5962,12090.25121,12466.21059,-7.777690062,-10.82133394,NASDAQ,1.41,1.28,1.03,1.22,105.63,132.99,77.52,8.13,28546.98,15804.38,3276.89,1815.5,92.09,20.7
8/15/2022,13128.05,4476040000,12690.76961,12130.9492,12479.31632,-7.354176744,-13.3717498,NASDAQ,1.41,1.28,1.03,1.21,106.55,133.29,78.26,8.2,28871.78,15794.33,3276.09,1798.1,89.41,20.27
8/16/2022,13102.55,5028410000,12765.63878,12169.05119,12491.65758,-5.432988235,-14.02642997,NASDAQ,1.42,1.29,1.02,1.21,106.5,133.14,78.04,8.11,28868.91,15846.79,3277.88,1789.7,86.53,20.09
8/17/2022,12938.12,5229520000,12796.999,12199.21076,12500.49842,-4.398938949,-13.06634967,NASDAQ,1.42,1.28,1.02,1.21,106.57,134.28,76.7,8.13,29222.77,15734.11,3292.53,1776.7,88.11,19.73
8/18/2022,12965.34,4724350000,12827.60645,12229.25504,12509.70321,-4.755602244,-13.2210185,NASDAQ,1.44,1.29,1.02,1.2,107.48,134.94,76.72,8.1,28942.14,15763.9,3277.54,1771.2,90.5,19.46
8/19/2022,12705.22,4628170000,12805.35437,12247.92033,12513.57483,-0.291691132,-9.860514025,NASDAQ,1.45,1.29,1.01,1.19,108.17,135.79,76.88,7.85,28930.33,15588.32,3258.08,1762.9,90.77,19.07
8/22/2022,12381.57,4270980000,12728.30267,12253.1615,12510.96087,2.738021107,-5.398507621,NASDAQ,1.45,1.3,1,1.18,109.05,137.04,77.1,7.76,28794.5,15341.85,3277.79,1748.4,90.23,18.88
8/23/2022,12381.3,3836180000,12665.21127,12258.18654,12508.39333,2.231187355,-3.906294169,NASDAQ,1.45,1.3,0.99,1.18,108.62,137.55,76.6,7.83,28452.75,15338.15,3276.22,1761.2,93.74,19.03
8/24/2022,12431.53,3917170000,12622.72377,12264.98432,12506.87128,1.712822155,-2.991747597,NASDAQ,1.44,1.3,1,1.18,108.68,136.73,77.14,7.84,28313.47,15392.06,3215.2,1761.5,94.89,18.91
8/25/2022,12639.27,4323470000,12625.73217,12279.66219,12509.49304,-1.149908183,-6.370304614,NASDAQ,1.45,1.3,1,1.18,108.47,137.08,77.1,7.9,28479.01,15595.24,3246.25,1771.4,92.52,19.12
8/26/2022,12141.71,4530000000,12537.72814,12274.2523,12502.21021,5.873060714,-2.957079357,NASDAQ,1.44,1.29,1,1.18,108.8,136.56,75.72,7.72,28641.38,15178.21,3236.22,1749.8,93.06,18.75
8/29/2022,12017.67,4209850000,12443.17212,12264.19025,12492.61535,8.56671884,-3.786923755,NASDAQ,1.46,1.31,0.99,1.17,108.84,137.52,75.26,7.44,27878.96,15118.85,3240.73,1749.7,97.01,18.56
8/30/2022,11883.14,4681520000,12341.3481,12249.2471,12480.54653,10.47627142,1.256233622,NASDAQ,1.45,1.3,1,1.17,108.77,138.6,74.18,7.46,28195.58,14931.42,3227.22,1736.3,91.64,18.29
8/31/2022,11816.2,4952010000,12245.86662,12232.26486,12467.39116,10.88632555,2.931483895,NASDAQ,1.46,1.31,1,1.17,108.7,138.73,73.8,7.4,28091.53,14801.24,3202.14,1726.2,89.55,17.88
9/1/2022,11785.13,4792890000,12162.09633,12214.73016,12453.88103,9.783430476,5.138339586,NASDAQ,1.46,1.31,1,1.16,109.69,139.3,72.04,7.3,27661.47,14771.9,3184.98,1709.3,86.61,17.67
9/2/2022,11630.86,4257410000,12065.50791,12191.83329,12437.58359,11.47361416,6.346220314,NASDAQ,1.47,1.31,1,1.15,109.53,140.08,74.32,7.3,27650.84,14689.5,3186.48,1722.6,86.87,17.88
9/7/2022,11791.9,4445640000,12015.76101,12176.14963,12424.79777,7.7453167,4.722394186,NASDAQ,1.49,1.32,0.99,1.15,109.84,143.15,70.66,7.17,27430.3,14844.57,3246.29,1727.8,81.94,18.26
9/8/2022,11862.13,4329910000,11987.8281,12163.83514,12413.65584,4.378977469,6.794985386,NASDAQ,1.48,1.31,1,1.15,109.71,144.13,70.74,7.19,28065.28,14961.77,3235.59,1720.2,83.54,18.44
9/9/2022,12112.31,4401590000,12010.46117,12161.81454,12407.68859,2.22079851,5.02191572,NASDAQ,1.48,1.31,1,1.15,109,143.86,70.38,7.31,28214.75,15190.79,3262.05,1728.6,86.79,18.77
9/13/2022,11633.57,5188380000,11941.93551,12141.09907,12392.35951,6.859115474,8.801941279,NASDAQ,1.45,1.3,1.01,1.17,109.82,142.59,69.82,7.02,28614.63,14820.79,3263.8,1717.4,87.31,19.49
9/14/2022,11719.68,4861530000,11901.52541,12124.57283,12379.03913,7.846545298,7.890829784,NASDAQ,1.48,1.32,1,1.15,109.66,144.4,69.78,7.07,27818.62,14843.21,3237.54,1709.1,88.48,19.57
9/15/2022,11552.36,4805910000,11838.04079,12102.13311,12362.66924,5.101555007,8.150455838,NASDAQ,1.48,1.32,1,1.15,109.74,142.92,69.34,6.91,27875.91,14722.03,3199.92,1677.3,85.1,19.27
9/16/2022,11448.4,7451840000,11767.19701,12076.49652,12344.5649,4.972485238,12.28468607,NASDAQ,1.5,1.32,1,1.15,109.76,143.37,68.88,7.02,27567.65,14573.91,3126.4,1683.5,85.11,19.38
9/20/2022,11425.05,4028100000,11704.98846,12050.9496,12326.35669,4.009522934,14.19809979,NASDAQ,1.49,1.32,1,1.14,110.22,143.22,65.24,6.96,27688.42,14474.72,3122.41,1671.1,84.45,19.18
